src,dst,weight,type
10852,15298,1.45,REFERENCES
10852,15309,2.91,REFERENCES
10852,15322,3.964,CITES
10852,15641,3.211,CITES
10852,15865,1.695,CITES
10852,16457,4.676,CITES
10852,16632,0.714,COLLABORATES
10852,16758,3.442,REFERENCES
10852,16770,3.362,REFERENCES
10852,17099,2.761,CITES
10852,17175,4.297,CITES
10852,17206,4.992,COLLABORATES
10853,13501,4.254,CITES
10853,15264,4.523,REFERENCES
10853,15640,1.959,CITES
10853,15890,1.014,CITES
10854,13512,1.345,REFERENCES
10855,13682,4.192,COLLABORATES
10856,15952,3.222,REFERENCES
10857,13508,1.23,REFERENCES
10857,14272,4.18,CITES
10858,12216,1.925,REFERENCES
10859,15815,4.48,COLLABORATES
10860,15495,4.519,REFERENCES
10860,15828,1.978,REFERENCES
10861,11094,0.872,REFERENCES
10861,11335,2.683,CITES
10861,11380,3.157,REFERENCES
10861,15254,4.405,REFERENCES
10861,15313,4.307,REFERENCES
10861,15613,4.172,REFERENCES
10862,13454,4.401,COLLABORATES
10863,11353,3.916,REFERENCES
10863,11355,0.591,REFERENCES
10863,11371,1.03,COLLABORATES
10863,11545,0.622,COLLABORATES
10863,13684,1.001,COLLABORATES
10863,14255,2.531,COLLABORATES
10863,14266,3.94,COLLABORATES
10863,15286,0.136,CITES
10863,17047,2.432,COLLABORATES
10863,17065,4.518,CITES
10863,17115,3.461,CITES
10863,17158,1.147,REFERENCES
10864,15243,2.156,COLLABORATES
10867,11197,4.454,COLLABORATES
10867,11969,0.11,REFERENCES
10867,13209,2.611,REFERENCES
10867,13288,0.721,CITES
10867,14372,1.458,REFERENCES
10867,14514,0.213,COLLABORATES
10867,14634,4.216,COLLABORATES
10867,17126,1.835,REFERENCES
10868,15255,0.9,REFERENCES
10869,15341,2.726,COLLABORATES
10869,17071,2.314,COLLABORATES
10870,11360,2.864,CITES
10870,11524,3.503,CITES
10870,12707,2.891,REFERENCES
10870,13209,2.505,CITES
10870,13504,3.43,REFERENCES
10870,13524,0.707,REFERENCES
10870,14238,0.493,COLLABORATES
10870,14239,0.443,COLLABORATES
10870,15262,3.639,COLLABORATES
10870,15968,0.104,COLLABORATES
10870,17156,2.55,REFERENCES
10871,15557,3.25,REFERENCES
10872,12736,0.177,REFERENCES
10872,16018,2.583,REFERENCES
10873,10998,1.649,CITES
10873,11524,4.288,COLLABORATES
10873,12538,2.252,CITES
10873,12906,4.793,REFERENCES
10873,14103,4.165,COLLABORATES
10873,14305,3.58,COLLABORATES
10873,15867,2.712,COLLABORATES
10873,15879,1.14,CITES
10873,16490,2.384,CITES
10875,11131,4.827,REFERENCES
10875,12043,0.775,REFERENCES
10875,12762,4.026,COLLABORATES
10875,12967,2.166,COLLABORATES
10875,13503,1.125,CITES
10875,13697,3.477,COLLABORATES
10875,13700,1.389,REFERENCES
10875,14050,1.586,CITES
10875,15081,1.769,CITES
10875,15265,0.891,CITES
10875,15450,2.463,REFERENCES
10875,17077,3.947,COLLABORATES
10876,13670,0.219,CITES
10876,16345,4.991,REFERENCES
10876,17202,0.217,COLLABORATES
10877,12019,3.792,REFERENCES
10877,12991,2.552,COLLABORATES
10877,16443,4.721,REFERENCES
10877,17184,2.23,CITES
10878,11551,3.523,REFERENCES
10878,13797,4.903,COLLABORATES
10880,11510,4.743,COLLABORATES
10880,14604,3.198,REFERENCES
10883,13636,1.441,CITES
10884,12376,4.116,COLLABORATES
10884,12437,1.368,CITES
10884,12527,4.876,CITES
10884,12913,4.364,CITES
10884,13259,4.153,REFERENCES
10884,13278,3.425,REFERENCES
10884,13586,3.006,REFERENCES
10884,13764,4.433,COLLABORATES
10884,13790,2.487,REFERENCES
10884,14010,3.588,CITES
10884,14261,3.914,CITES
10884,14552,2.968,COLLABORATES
10884,16798,1.209,CITES
10888,12690,4.737,COLLABORATES
10888,14434,0.157,CITES
10889,11011,3.398,CITES
10889,11577,4.195,CITES
10889,11674,1.118,COLLABORATES
10889,11747,4.166,REFERENCES
10889,11820,2.707,CITES
10889,12112,0.732,COLLABORATES
10889,12216,1.52,REFERENCES
10889,12358,1.395,COLLABORATES
10889,12405,3.186,COLLABORATES
10889,12537,1.174,COLLABORATES
10889,12609,2.088,REFERENCES
10889,12877,3.983,REFERENCES
10889,13668,1.068,COLLABORATES
10889,14203,0.615,CITES
10889,16100,3.144,REFERENCES
10889,17327,0.313,COLLABORATES
10890,16433,2.17,REFERENCES
10891,11043,0.133,REFERENCES
10891,11955,0.223,CITES
10891,12162,4.398,REFERENCES
10891,12205,0.908,REFERENCES
10891,12354,1.665,CITES
10891,13007,3.155,CITES
10891,13077,2.096,CITES
10891,13987,1.709,COLLABORATES
10891,13998,2.98,REFERENCES
10891,14255,3.371,COLLABORATES
10891,14699,0.945,CITES
10891,14814,4.989,CITES
10891,14966,3.072,COLLABORATES
10891,14984,4.949,COLLABORATES
10891,15040,4.44,CITES
10891,15178,3.641,COLLABORATES
10891,15179,3.396,REFERENCES
10891,15191,4.392,CITES
10891,15394,3.877,CITES
10891,15469,2.3,REFERENCES
10891,16331,1.0,REFERENCES
10891,16440,2.831,COLLABORATES
10891,16706,4.7,COLLABORATES
10891,17107,4.417,CITES
10891,17115,3.471,CITES
10891,17152,4.04,REFERENCES
10891,17296,3.206,COLLABORATES
10892,12060,0.425,REFERENCES
10892,12341,2.233,CITES
10892,12831,1.064,CITES
10892,14106,2.701,CITES
10892,15679,3.616,CITES
10892,16371,4.621,COLLABORATES
10892,17236,2.612,REFERENCES
10895,11724,4.102,COLLABORATES
10895,11787,3.057,REFERENCES
10895,12984,4.984,COLLABORATES
10895,14709,0.348,CITES
10895,16127,4.662,COLLABORATES
10895,17254,3.259,CITES
10896,11279,2.649,CITES
10896,12014,1.757,COLLABORATES
10896,15051,1.361,CITES
10896,15921,0.189,COLLABORATES
10896,16582,2.459,CITES
10896,16781,1.182,REFERENCES
10896,17069,2.803,COLLABORATES
10896,17185,1.409,COLLABORATES
10897,11600,0.507,COLLABORATES
10897,16295,2.244,CITES
10898,13124,0.34,REFERENCES
10899,14376,0.549,COLLABORATES
10900,11745,2.682,COLLABORATES
10901,11195,1.649,REFERENCES
10901,11745,0.528,REFERENCES
10902,11014,1.634,REFERENCES
10902,12780,2.635,COLLABORATES
10902,13137,4.894,REFERENCES
10902,13852,0.544,CITES
10902,17152,2.907,COLLABORATES
10903,11014,0.935,CITES
10903,12995,4.573,CITES
10903,13137,0.912,CITES
10903,13852,4.172,REFERENCES
10903,14966,4.165,COLLABORATES
10903,14989,0.453,COLLABORATES
10903,15178,2.037,REFERENCES
10903,17152,4.46,COLLABORATES
10904,11061,4.992,REFERENCES
10905,12962,0.807,COLLABORATES
10907,15777,1.64,REFERENCES
10909,12672,2.313,REFERENCES
10910,13741,2.263,CITES
10910,15842,1.278,REFERENCES
10911,10912,2.962,REFERENCES
10911,16185,0.595,CITES
10912,15758,1.997,CITES
10913,13630,4.35,CITES
10913,15008,4.168,CITES
10913,15908,3.703,COLLABORATES
10914,11932,4.655,CITES
10914,12846,4.845,COLLABORATES
10914,14348,1.866,COLLABORATES
10914,14365,1.531,REFERENCES
10914,14500,1.403,CITES
10914,15753,4.721,COLLABORATES
10914,15775,0.25,COLLABORATES
10915,14114,1.882,CITES
10915,14188,2.499,CITES
10915,14365,3.811,CITES
10915,15749,3.337,CITES
10915,16500,0.753,REFERENCES
10916,15154,0.354,COLLABORATES
10918,11109,1.25,COLLABORATES
10918,12520,1.232,REFERENCES
10918,14604,1.313,CITES
10918,15076,0.332,CITES
10918,16119,4.916,COLLABORATES
10918,16513,2.811,COLLABORATES
10920,11786,4.932,CITES
10920,12295,3.164,CITES
10920,12314,0.975,COLLABORATES
10920,12334,0.202,COLLABORATES
10920,15779,4.79,CITES
10920,17310,4.627,COLLABORATES
10921,10954,2.493,CITES
10921,13514,0.482,COLLABORATES
10921,14269,2.153,REFERENCES
10921,15294,3.142,CITES
10921,15636,4.584,REFERENCES
10921,15663,2.832,COLLABORATES
10921,15829,1.954,CITES
10921,17156,3.707,REFERENCES
10921,17204,0.117,REFERENCES
10922,11390,0.82,CITES
10922,11642,1.509,REFERENCES
10922,12531,4.088,CITES
10922,14325,2.012,COLLABORATES
10922,15456,2.372,COLLABORATES
10922,15490,2.993,CITES
10922,16228,4.075,REFERENCES
10922,16834,3.724,CITES
10922,17232,0.925,COLLABORATES
10927,14418,4.742,REFERENCES
10927,14419,2.56,COLLABORATES
10928,12496,3.991,COLLABORATES
10928,12610,3.655,CITES
10928,12664,3.367,REFERENCES
10928,12734,0.504,COLLABORATES
10928,12921,1.781,COLLABORATES
10928,13337,0.401,REFERENCES
10928,14537,0.398,COLLABORATES
10928,16351,4.939,COLLABORATES
10929,11988,4.778,REFERENCES
10929,12108,2.326,REFERENCES
10929,12137,0.258,REFERENCES
10929,12490,3.685,COLLABORATES
10929,12989,4.5,REFERENCES
10929,13879,0.364,REFERENCES
10929,14048,2.355,REFERENCES
10929,14899,0.92,CITES
10929,15898,3.178,COLLABORATES
10929,15928,4.352,REFERENCES
10929,16640,0.275,CITES
10929,16809,1.633,COLLABORATES
10929,16813,1.707,CITES
10929,16857,0.304,CITES
10930,14104,0.654,CITES
10931,12031,2.493,COLLABORATES
10932,11172,3.438,CITES
10932,11519,4.269,CITES
10932,11932,4.149,REFERENCES
10932,12335,2.786,REFERENCES
10932,12409,3.424,REFERENCES
10932,12627,4.982,CITES
10932,13603,1.397,REFERENCES
10932,14730,0.147,COLLABORATES
10932,15508,4.061,REFERENCES
10932,16397,0.462,CITES
10932,17032,4.11,REFERENCES
10932,17129,1.064,CITES
10933,15865,4.565,REFERENCES
10934,11505,3.979,CITES
10934,11754,0.508,REFERENCES
10934,12196,0.178,COLLABORATES
10934,14122,3.087,CITES
10934,14629,4.756,REFERENCES
10934,15399,4.113,COLLABORATES
10934,15438,2.356,CITES
10935,13713,0.151,REFERENCES
10937,11742,2.617,REFERENCES
10937,14398,2.313,REFERENCES
10937,14751,4.475,CITES
10937,14893,2.584,COLLABORATES
10937,15704,4.041,CITES
10938,11653,4.423,COLLABORATES
10938,11780,0.162,REFERENCES
10938,12705,3.474,REFERENCES
10938,15391,3.697,COLLABORATES
10940,12120,2.461,REFERENCES
10940,12851,1.033,COLLABORATES
10940,15876,1.522,CITES
10941,11600,0.287,COLLABORATES
10941,12955,4.533,COLLABORATES
10943,13124,2.243,REFERENCES
10944,11400,1.17,REFERENCES
10944,11555,2.018,CITES
10944,11699,2.5,REFERENCES
10944,11825,3.512,CITES
10944,12433,1.227,CITES
10944,12942,1.665,COLLABORATES
10944,13054,4.041,CITES
10944,14142,1.514,COLLABORATES
10944,14501,3.251,CITES
10944,14616,4.247,COLLABORATES
10944,14977,1.532,REFERENCES
10944,15021,4.99,COLLABORATES
10944,15701,3.642,CITES
10944,16569,4.218,COLLABORATES
10944,16962,1.721,CITES
10945,11017,0.477,CITES
10946,12775,2.536,COLLABORATES
10946,13253,4.195,COLLABORATES
10946,16376,0.361,REFERENCES
10947,11675,4.158,REFERENCES
10947,12363,4.647,CITES
10947,12392,0.52,CITES
10948,11914,3.31,COLLABORATES
10949,11462,0.683,COLLABORATES
10949,15571,2.91,REFERENCES
10949,16155,4.087,REFERENCES
10950,12743,4.975,REFERENCES
10950,14897,4.741,REFERENCES
10951,11739,4.552,COLLABORATES
10951,12786,2.586,CITES
10951,13450,4.832,REFERENCES
10952,11278,1.44,CITES
10952,11337,2.85,COLLABORATES
10952,11764,2.093,COLLABORATES
10952,12126,1.98,CITES
10952,13100,0.164,REFERENCES
10952,13238,2.614,REFERENCES
10952,13715,0.491,CITES
10952,14517,0.615,REFERENCES
10952,14518,2.347,COLLABORATES
10952,14907,0.317,COLLABORATES
10952,15160,2.354,CITES
10952,16677,0.904,COLLABORATES
10953,11432,1.672,CITES
10953,13175,0.635,CITES
10954,10998,4.664,COLLABORATES
10954,12043,3.395,COLLABORATES
10954,12286,4.064,REFERENCES
10954,12507,3.994,COLLABORATES
10954,14204,1.883,COLLABORATES
10954,14269,0.477,CITES
10954,15263,3.125,REFERENCES
10954,15294,4.534,REFERENCES
10954,15636,4.288,COLLABORATES
10954,15663,4.743,COLLABORATES
10954,15743,4.779,COLLABORATES
10954,15879,1.251,REFERENCES
10954,16004,3.483,COLLABORATES
10954,16212,4.512,CITES
10954,17156,2.793,REFERENCES
10954,17350,0.231,COLLABORATES
10955,11048,4.171,COLLABORATES
10955,11181,0.315,CITES
10955,11491,3.221,REFERENCES
10955,13134,3.661,REFERENCES
10955,13395,0.787,REFERENCES
10955,13960,2.324,CITES
10955,14702,4.907,COLLABORATES
10955,14763,0.2,COLLABORATES
10955,14826,3.298,CITES
10955,15191,0.755,REFERENCES
10955,15331,3.404,REFERENCES
10955,15647,3.014,COLLABORATES
10955,16209,1.248,CITES
10955,16552,4.27,CITES
10955,16569,4.679,COLLABORATES
10955,16963,1.012,COLLABORATES
10955,17246,4.196,COLLABORATES
10957,12557,1.471,CITES
10957,14280,2.902,REFERENCES
10957,16851,0.745,COLLABORATES
10958,10978,4.277,REFERENCES
10958,11014,3.633,REFERENCES
10958,11021,3.78,COLLABORATES
10958,11109,1.278,REFERENCES
10958,11755,2.003,REFERENCES
10958,11985,1.372,COLLABORATES
10958,12940,0.513,REFERENCES
10958,13852,0.497,REFERENCES
10958,14819,0.816,COLLABORATES
10958,15189,2.873,COLLABORATES
10958,15836,1.627,CITES
10958,17390,3.137,CITES
10959,11890,3.586,REFERENCES
10959,14303,1.895,REFERENCES
10959,14339,2.528,CITES
10959,14592,2.078,COLLABORATES
10959,15034,3.556,CITES
10959,15334,1.073,CITES
10959,15553,4.384,CITES
10959,16463,4.924,REFERENCES
10960,15655,0.195,COLLABORATES
10961,13947,3.826,REFERENCES
10961,13960,3.718,REFERENCES
10961,14190,0.543,CITES
10961,16332,1.342,REFERENCES
10962,11826,2.844,CITES
10962,12965,3.114,CITES
10962,13117,1.357,REFERENCES
10962,13915,2.517,REFERENCES
10962,14487,2.97,CITES
10962,14707,2.489,COLLABORATES
10962,14884,1.12,CITES
10962,14984,0.768,CITES
10962,15258,1.91,COLLABORATES
10962,15337,1.462,REFERENCES
10962,16525,3.801,COLLABORATES
10963,14399,3.798,COLLABORATES
10964,11837,2.902,COLLABORATES
10964,12884,0.831,COLLABORATES
10964,12917,1.466,COLLABORATES
10964,14823,1.293,CITES
10964,15357,1.975,COLLABORATES
10964,16177,3.372,REFERENCES
10964,17428,3.835,COLLABORATES
10966,12049,2.64,COLLABORATES
10968,11866,0.517,REFERENCES
10968,13412,3.653,COLLABORATES
10968,15512,1.066,REFERENCES
10968,16585,4.073,CITES
10969,12038,4.327,CITES
10969,12043,4.576,REFERENCES
10969,12286,3.767,CITES
10969,12507,3.794,REFERENCES
10969,12876,2.011,CITES
10969,14097,3.629,CITES
10969,14098,1.331,REFERENCES
10969,14776,1.154,REFERENCES
10969,14920,3.376,COLLABORATES
10969,15615,4.505,CITES
10969,16780,4.716,REFERENCES
10970,11428,3.123,REFERENCES
10970,11729,0.722,COLLABORATES
10970,11960,1.28,COLLABORATES
10970,12043,1.034,CITES
10970,12202,0.467,CITES
10970,12367,2.042,COLLABORATES
10970,12466,3.819,CITES
10970,12625,4.014,REFERENCES
10970,12626,4.448,COLLABORATES
10970,12967,3.9,CITES
10970,13112,2.964,REFERENCES
10970,13142,3.907,CITES
10970,13330,0.993,REFERENCES
10970,13384,1.469,COLLABORATES
10970,13914,2.902,REFERENCES
10970,14400,4.281,CITES
10970,15022,0.256,CITES
10970,15097,4.703,REFERENCES
10970,15128,4.335,CITES
10970,15628,3.671,REFERENCES
10970,16722,0.126,COLLABORATES
10970,16947,4.999,COLLABORATES
10972,11172,2.071,COLLABORATES
10973,14835,4.661,REFERENCES
10974,11715,1.432,CITES
10974,13979,2.172,REFERENCES
10974,13991,4.788,REFERENCES
10974,14059,4.235,COLLABORATES
10974,15440,0.839,CITES
10974,16490,1.021,COLLABORATES
10977,13856,0.657,COLLABORATES
10977,14205,1.179,CITES
10977,14438,2.697,REFERENCES
10977,15077,4.772,COLLABORATES
10977,15524,4.861,COLLABORATES
10977,15858,4.051,COLLABORATES
10977,15859,1.894,REFERENCES
10977,16491,3.426,CITES
10977,16520,0.469,CITES
10977,17104,0.762,CITES
10978,11109,0.87,CITES
10978,11175,4.53,REFERENCES
10978,11755,4.654,COLLABORATES
10978,11992,3.004,REFERENCES
10978,12376,1.034,REFERENCES
10978,12658,4.248,CITES
10978,14819,1.292,REFERENCES
10978,14966,0.649,REFERENCES
10978,17390,1.028,REFERENCES
10980,12906,2.73,CITES
10980,16257,4.975,REFERENCES
10981,11866,2.013,COLLABORATES
10981,13042,2.178,REFERENCES
10981,15205,2.672,CITES
10981,16227,4.069,CITES
10981,16834,2.578,COLLABORATES
10981,16978,3.977,REFERENCES
10981,17431,1.147,COLLABORATES
10982,12254,4.815,CITES
10982,12929,4.506,REFERENCES
10984,11077,0.771,REFERENCES
10984,11120,4.912,CITES
10984,11516,4.771,COLLABORATES
10984,11603,4.053,COLLABORATES
10984,11818,3.271,COLLABORATES
10984,11998,3.104,REFERENCES
10984,12568,4.425,REFERENCES
10984,13986,0.2,COLLABORATES
10984,14178,0.675,CITES
10984,14368,2.92,COLLABORATES
10984,15279,2.303,COLLABORATES
10984,16267,3.04,COLLABORATES
10984,16595,2.721,REFERENCES
10984,16931,1.022,REFERENCES
10985,14273,2.144,CITES
10986,11605,3.34,REFERENCES
10986,12634,3.289,COLLABORATES
10986,13239,0.682,CITES
10986,13843,0.449,COLLABORATES
10986,16510,2.401,REFERENCES
10990,11011,4.926,COLLABORATES
10990,11260,0.276,COLLABORATES
10990,11261,2.11,REFERENCES
10990,11373,1.943,REFERENCES
10990,11430,2.184,COLLABORATES
10990,11449,1.999,COLLABORATES
10990,11730,0.274,REFERENCES
10990,11875,4.869,COLLABORATES
10990,12005,3.008,CITES
10990,12222,4.979,CITES
10990,12243,4.177,CITES
10990,12297,3.118,COLLABORATES
10990,12543,3.172,COLLABORATES
10990,12607,4.814,COLLABORATES
10990,13212,4.945,CITES
10990,13248,0.351,REFERENCES
10990,13380,0.384,CITES
10990,13528,2.008,COLLABORATES
10990,13581,0.178,REFERENCES
10990,13666,3.896,REFERENCES
10990,13690,3.095,REFERENCES
10990,13778,2.593,CITES
10990,13866,1.106,CITES
10990,13869,1.323,COLLABORATES
10990,13870,3.764,COLLABORATES
10990,13948,3.261,REFERENCES
10990,14757,4.744,CITES
10990,14792,1.942,COLLABORATES
10990,14914,3.116,REFERENCES
10990,14920,1.114,REFERENCES
10990,15122,4.526,CITES
10990,15231,4.266,COLLABORATES
10990,15490,3.798,COLLABORATES
10990,15612,1.336,COLLABORATES
10990,15958,0.787,REFERENCES
10990,16278,2.09,CITES
10990,16421,1.973,COLLABORATES
10990,16904,2.415,REFERENCES
10990,16972,3.912,COLLABORATES
10990,17078,4.578,COLLABORATES
10990,17334,0.439,CITES
10991,12518,3.101,COLLABORATES
10991,14569,4.544,COLLABORATES
10993,13944,0.666,CITES
10994,12954,1.192,CITES
10996,11611,0.596,COLLABORATES
10996,12295,3.251,COLLABORATES
10996,12530,1.361,COLLABORATES
10996,13222,1.06,REFERENCES
10996,13378,1.596,COLLABORATES
10996,13752,1.972,REFERENCES
10996,14130,1.635,CITES
10996,14536,1.256,REFERENCES
10996,14949,1.793,CITES
10996,15394,3.326,CITES
10996,16843,1.159,COLLABORATES
10996,16926,2.595,COLLABORATES
10997,11327,3.777,CITES
10997,11396,4.189,CITES
10997,11611,3.004,COLLABORATES
10997,11631,1.141,CITES
10997,11786,3.219,REFERENCES
10997,12131,0.932,COLLABORATES
10997,12295,4.257,REFERENCES
10997,12530,4.559,COLLABORATES
10997,12638,2.933,REFERENCES
10997,12742,1.684,REFERENCES
10997,12996,1.416,COLLABORATES
10997,13108,2.186,REFERENCES
10997,13752,2.616,CITES
10997,14130,4.551,CITES
10997,14949,3.702,REFERENCES
10997,15394,1.583,REFERENCES
10997,15728,2.808,COLLABORATES
10997,16277,2.337,CITES
10997,16312,4.545,CITES
10997,16843,3.682,CITES
10998,11186,3.386,COLLABORATES
10998,11243,3.17,CITES
10998,11710,3.009,COLLABORATES
10998,12286,0.72,REFERENCES
10998,12631,1.102,REFERENCES
10998,12873,3.524,COLLABORATES
10998,13160,4.644,REFERENCES
10998,13215,4.917,REFERENCES
10998,13919,2.01,COLLABORATES
10998,14098,0.993,REFERENCES
10998,14920,4.332,COLLABORATES
10998,15243,2.804,COLLABORATES
10998,15413,3.332,COLLABORATES
10998,15437,1.01,REFERENCES
10998,15875,3.846,REFERENCES
10998,15879,1.361,CITES
10998,16212,3.509,CITES
10998,16410,3.798,CITES
10998,16411,4.008,CITES
10998,17114,3.374,CITES
10998,17350,4.428,CITES
10999,16373,4.664,REFERENCES
11000,12659,4.012,COLLABORATES
11001,11824,1.493,REFERENCES
11001,12275,4.986,CITES
11001,13808,4.013,COLLABORATES
11001,14135,3.569,CITES
11001,14699,4.487,CITES
11001,14810,1.233,COLLABORATES
11001,16860,1.321,COLLABORATES
11001,17330,4.924,REFERENCES
11002,11035,2.15,COLLABORATES
11002,11290,0.521,CITES
11002,14500,3.172,REFERENCES
11002,14842,0.369,REFERENCES
11002,15106,0.649,COLLABORATES
11002,16613,0.497,COLLABORATES
11002,16659,4.062,REFERENCES
11003,11539,4.115,REFERENCES
11003,11855,1.626,REFERENCES
11003,12396,0.667,COLLABORATES
11003,12424,3.234,REFERENCES
11003,12439,2.669,CITES
11003,13451,3.759,COLLABORATES
11003,13843,4.523,COLLABORATES
11003,14898,3.297,COLLABORATES
11003,15792,1.107,COLLABORATES
11003,16463,2.656,REFERENCES
11003,17282,0.366,CITES
11003,17388,1.618,REFERENCES
11004,12249,0.956,COLLABORATES
11004,14865,4.487,REFERENCES
11004,16374,4.241,COLLABORATES
11004,16925,3.836,COLLABORATES
11005,16747,1.158,COLLABORATES
11006,14904,3.195,COLLABORATES
11006,15992,1.25,CITES
11006,16332,1.285,COLLABORATES
11006,16949,3.658,COLLABORATES
11007,11997,1.795,COLLABORATES
11007,13178,2.068,REFERENCES
11008,11539,2.516,COLLABORATES
11010,12270,0.925,COLLABORATES
11010,12837,0.816,REFERENCES
11010,12838,3.829,CITES
11010,14107,2.034,CITES
11010,14190,4.716,CITES
11010,14391,2.895,REFERENCES
11010,17338,3.975,REFERENCES
11011,11043,2.469,REFERENCES
11011,11447,2.621,COLLABORATES
11011,13223,3.835,REFERENCES
11011,14320,3.165,REFERENCES
11011,16100,1.237,REFERENCES
11011,16257,2.433,REFERENCES
11012,11416,4.403,REFERENCES
11012,15611,0.917,REFERENCES
11012,16019,3.083,COLLABORATES
11014,11021,2.765,REFERENCES
11014,11043,1.759,COLLABORATES
11014,11109,2.557,CITES
11014,11288,4.374,CITES
11014,11618,4.108,COLLABORATES
11014,11665,3.094,REFERENCES
11014,11755,0.135,COLLABORATES
11014,11992,0.44,CITES
11014,11999,4.095,CITES
11014,12162,2.003,CITES
11014,12622,3.68,COLLABORATES
11014,12780,1.953,REFERENCES
11014,12871,0.324,COLLABORATES
11014,12995,1.077,CITES
11014,13764,1.266,REFERENCES
11014,13852,0.305,REFERENCES
11014,14502,2.778,CITES
11014,14522,1.316,COLLABORATES
11014,14538,1.832,REFERENCES
11014,14701,3.8,CITES
11014,14819,1.503,COLLABORATES
11014,14946,4.019,REFERENCES
11014,15184,2.068,REFERENCES
11014,15437,4.16,COLLABORATES
11014,15844,4.822,REFERENCES
11014,16798,2.797,COLLABORATES
11014,16849,1.979,COLLABORATES
11014,17107,1.547,COLLABORATES
11014,17390,1.704,CITES
11016,11187,2.936,REFERENCES
11016,12044,4.377,CITES
11016,12911,3.366,COLLABORATES
11016,15503,3.329,COLLABORATES
11018,11320,0.57,REFERENCES
11018,15905,4.316,COLLABORATES
11019,11983,0.943,REFERENCES
11020,12097,2.804,COLLABORATES
11020,12104,1.599,CITES
11020,12995,2.888,COLLABORATES
11020,13852,0.398,COLLABORATES
11020,14362,2.942,CITES
11020,14899,4.631,CITES
11020,17307,0.847,COLLABORATES
11021,11109,1.391,COLLABORATES
11021,11985,4.868,CITES
11021,12940,3.217,CITES
11021,14538,0.482,CITES
11021,14966,4.839,COLLABORATES
11021,15844,2.605,CITES
11021,16332,1.325,CITES
11021,17107,3.211,CITES
11021,17390,0.446,CITES
11022,11289,3.197,CITES
11023,11493,2.165,REFERENCES
11023,14412,3.55,REFERENCES
11023,14416,0.67,COLLABORATES
11023,14596,3.811,COLLABORATES
11023,14620,3.832,COLLABORATES
