id,name,category,year,score
12858,Entity_12858,Biology,2014,12.19
12859,Entity_12859,Engineering,2013,44.64
12860,Entity_12860,ComputerScience,2022,78.9
12861,Entity_12861,Mathematics,2011,90.15
12862,Entity_12862,Physics,2013,46.4
12863,Entity_12863,Economics,2022,23.75
12864,Entity_12864,Biology,2022,42.95
12865,Entity_12865,Biology,2021,57.77
12866,Entity_12866,Engineering,2019,45.28
12867,Entity_12867,Economics,2011,74.61
12868,Entity_12868,Biology,2022,91.81
12869,Entity_12869,Economics,2015,35.01
12870,Entity_12870,ComputerScience,2022,79.78
12871,Entity_12871,Mathematics,2019,66.07
12872,Entity_12872,Mathematics,2018,30.53
12873,Entity_12873,Engineering,2016,52.1
12874,Entity_12874,ComputerScience,2014,28.01
12875,Entity_12875,Economics,2010,52.04
12876,Entity_12876,Physics,2023,79.9
12877,Entity_12877,Economics,2016,17.92
12878,Entity_12878,Engineering,2010,67.71
12879,Entity_12879,Biology,2014,27.29
12880,Entity_12880,ComputerScience,2019,62.1
12881,Entity_12881,Economics,2016,21.7
12882,Entity_12882,Mathematics,2015,76.72
12883,Entity_12883,Mathematics,2012,97.43
12884,Entity_12884,Engineering,2019,11.82
12885,Entity_12885,ComputerScience,2011,69.46
12886,Entity_12886,ComputerScience,2024,70.41
12887,Entity_12887,Mathematics,2022,69.61
12888,Entity_12888,ComputerScience,2018,25.78
12889,Entity_12889,Engineering,2016,89.81
12890,Entity_12890,Economics,2018,67.16
12891,Entity_12891,Engineering,2015,60.05
12892,Entity_12892,Physics,2011,25.03
12893,Entity_12893,Economics,2016,12.66
12894,Entity_12894,Engineering,2013,6.18
12895,Entity_12895,Engineering,2017,72.6
12896,Entity_12896,Physics,2020,28.22
12897,Entity_12897,Economics,2010,87.88
12898,Entity_12898,ComputerScience,2024,16.46
12899,Entity_12899,Engineering,2023,42.44
12900,Entity_12900,Physics,2015,62.0
12901,Entity_12901,Biology,2020,93.31
12902,Entity_12902,ComputerScience,2015,85.3
12903,Entity_12903,Mathematics,2018,82.8
12904,Entity_12904,Economics,2018,87.1
12905,Entity_12905,Biology,2024,79.38
12906,Entity_12906,ComputerScience,2021,61.37
12907,Entity_12907,ComputerScience,2023,76.11
12908,Entity_12908,Mathematics,2017,97.2
12909,Entity_12909,Mathematics,2019,73.16
12910,Entity_12910,Mathematics,2017,31.2
12911,Entity_12911,ComputerScience,2014,18.28
12912,Entity_12912,Physics,2024,46.11
12913,Entity_12913,ComputerScience,2017,72.38
12914,Entity_12914,Mathematics,2020,47.97
12915,Entity_12915,Physics,2011,26.96
12916,Entity_12916,ComputerScience,2017,19.13
12917,Entity_12917,Mathematics,2018,5.69
12918,Entity_12918,Mathematics,2015,80.26
12919,Entity_12919,Economics,2023,89.81
12920,Entity_12920,Biology,2017,86.56
12921,Entity_12921,Biology,2019,92.03
12922,Entity_12922,Economics,2020,62.25
12923,Entity_12923,Economics,2018,52.95
12924,Entity_12924,Biology,2015,30.03
12925,Entity_12925,Mathematics,2018,26.54
12926,Entity_12926,Biology,2022,30.2
12927,Entity_12927,ComputerScience,2013,28.49
12928,Entity_12928,ComputerScience,2024,61.43
12929,Entity_12929,Physics,2021,93.63
12930,Entity_12930,Engineering,2013,42.18
12931,Entity_12931,ComputerScience,2021,33.5
12932,Entity_12932,Economics,2016,19.02
12933,Entity_12933,Biology,2015,66.69
12934,Entity_12934,ComputerScience,2021,58.56
12935,Entity_12935,Mathematics,2016,89.69
12936,Entity_12936,Economics,2019,3.69
12937,Entity_12937,Physics,2023,28.6
12938,Entity_12938,Economics,2014,78.97
12939,Entity_12939,Biology,2019,25.0
12940,Entity_12940,Engineering,2022,67.24
12941,Entity_12941,Biology,2011,92.19
12942,Entity_12942,ComputerScience,2015,41.55
12943,Entity_12943,Biology,2012,70.82
12944,Entity_12944,Engineering,2024,24.76
12945,Entity_12945,ComputerScience,2022,47.07
12946,Entity_12946,Engineering,2016,34.19
12947,Entity_12947,Mathematics,2018,4.0
12948,Entity_12948,Mathematics,2013,11.11
12949,Entity_12949,ComputerScience,2012,70.95
12950,Entity_12950,Biology,2020,92.46
12951,Entity_12951,Physics,2013,6.23
12952,Entity_12952,Biology,2020,18.45
12953,Entity_12953,Engineering,2021,75.3
12954,Entity_12954,Biology,2011,54.15
12955,Entity_12955,Engineering,2020,17.03
12956,Entity_12956,Mathematics,2017,87.35
12957,Entity_12957,Mathematics,2016,19.62
12958,Entity_12958,ComputerScience,2022,80.84
12959,Entity_12959,Physics,2020,8.57
12960,Entity_12960,Economics,2021,2.42
12961,Entity_12961,Economics,2023,19.41
12962,Entity_12962,Biology,2018,76.07
12963,Entity_12963,ComputerScience,2024,40.11
12964,Entity_12964,ComputerScience,2015,70.0
12965,Entity_12965,Mathematics,2015,62.64
12966,Entity_12966,Economics,2015,51.85
12967,Entity_12967,Biology,2013,36.01
12968,Entity_12968,Mathematics,2021,83.5
12969,Entity_12969,ComputerScience,2018,93.08
12970,Entity_12970,Physics,2020,85.6
12971,Entity_12971,Engineering,2018,18.43
12972,Entity_12972,Physics,2011,93.88
12973,Entity_12973,Engineering,2018,70.78
12974,Entity_12974,Biology,2016,58.82
12975,Entity_12975,Mathematics,2023,95.28
12976,Entity_12976,Mathematics,2016,59.34
12977,Entity_12977,Engineering,2019,53.07
12978,Entity_12978,Mathematics,2012,54.15
12979,Entity_12979,Physics,2021,84.23
12980,Entity_12980,Mathematics,2017,88.46
12981,Entity_12981,Mathematics,2012,5.4
12982,Entity_12982,ComputerScience,2020,22.8
12983,Entity_12983,Engineering,2012,81.63
12984,Entity_12984,Economics,2018,86.84
12985,Entity_12985,Biology,2011,79.47
12986,Entity_12986,Physics,2013,74.83
12987,Entity_12987,ComputerScience,2013,86.88
12988,Entity_12988,Biology,2018,44.21
12989,Entity_12989,Mathematics,2012,78.98
12990,Entity_12990,Engineering,2017,54.97
12991,Entity_12991,Physics,2016,94.53
12992,Entity_12992,Engineering,2020,78.0
12993,Entity_12993,Physics,2017,15.26
12994,Entity_12994,Biology,2021,38.49
12995,Entity_12995,ComputerScience,2021,25.08
12996,Entity_12996,ComputerScience,2018,99.4
12997,Entity_12997,Biology,2017,56.54
12998,Entity_12998,Mathematics,2017,97.02
12999,Entity_12999,Engineering,2010,41.26
13000,Entity_13000,Engineering,2018,23.53
13001,Entity_13001,Physics,2014,64.13
13002,Entity_13002,Mathematics,2023,87.14
13003,Entity_13003,Engineering,2021,37.46
13004,Entity_13004,Physics,2015,89.18
13005,Entity_13005,Physics,2013,95.45
13006,Entity_13006,Physics,2023,80.62
13007,Entity_13007,Biology,2017,64.79
13008,Entity_13008,ComputerScience,2010,26.21
13009,Entity_13009,Physics,2015,53.54
13010,Entity_13010,Engineering,2019,47.51
13011,Entity_13011,ComputerScience,2012,77.82
13012,Entity_13012,Physics,2021,63.97
13013,Entity_13013,Physics,2012,55.52
13014,Entity_13014,Biology,2024,91.25
13015,Entity_13015,Mathematics,2021,17.16
13016,Entity_13016,Mathematics,2010,76.57
13017,Entity_13017,Physics,2015,34.88
13018,Entity_13018,Mathematics,2024,41.64
13019,Entity_13019,Economics,2021,79.18
13020,Entity_13020,Engineering,2013,98.13
13021,Entity_13021,Biology,2024,91.63
13022,Entity_13022,Biology,2020,4.83
13023,Entity_13023,ComputerScience,2011,42.14
13024,Entity_13024,Economics,2018,85.53
13025,Entity_13025,ComputerScience,2015,79.08
13026,Entity_13026,Biology,2020,78.65
13027,Entity_13027,Mathematics,2016,87.08
13028,Entity_13028,Biology,2013,53.24
13029,Entity_13029,Mathematics,2016,61.26
13030,Entity_13030,Mathematics,2014,51.98
13031,Entity_13031,Mathematics,2021,67.44
13032,Entity_13032,Biology,2021,23.6
13033,Entity_13033,Physics,2021,18.65
13034,Entity_13034,ComputerScience,2021,17.14
13035,Entity_13035,Economics,2019,33.7
13036,Entity_13036,Economics,2017,91.88
13037,Entity_13037,Biology,2010,2.05
13038,Entity_13038,Biology,2024,17.01
13039,Entity_13039,Engineering,2019,26.92
13040,Entity_13040,Mathematics,2019,84.19
13041,Entity_13041,Engineering,2023,28.63
13042,Entity_13042,Physics,2016,28.18
13043,Entity_13043,Biology,2016,3.38
13044,Entity_13044,Economics,2019,32.98
13045,Entity_13045,ComputerScience,2011,13.75
13046,Entity_13046,Engineering,2010,23.31
13047,Entity_13047,Physics,2019,51.65
13048,Entity_13048,Engineering,2011,24.89
13049,Entity_13049,Economics,2017,10.02
13050,Entity_13050,Biology,2012,54.89
13051,Entity_13051,Physics,2015,43.01
13052,Entity_13052,Economics,2010,32.73
13053,Entity_13053,Economics,2022,99.82
13054,Entity_13054,ComputerScience,2018,67.69
13055,Entity_13055,ComputerScience,2015,82.04
13056,Entity_13056,Physics,2017,28.74
13057,Entity_13057,Physics,2015,40.97
13058,Entity_13058,ComputerScience,2012,63.95
13059,Entity_13059,Biology,2017,17.4
13060,Entity_13060,Biology,2011,99.8
13061,Entity_13061,Biology,2015,61.21
13062,Entity_13062,Engineering,2019,37.44
13063,Entity_13063,Engineering,2024,58.56
13064,Entity_13064,Mathematics,2015,96.11
13065,Entity_13065,Mathematics,2019,34.98
13066,Entity_13066,Economics,2015,97.65
13067,Entity_13067,ComputerScience,2024,34.92
13068,Entity_13068,Engineering,2013,69.14
13069,Entity_13069,Biology,2012,56.75
13070,Entity_13070,Engineering,2011,44.87
13071,Entity_13071,Mathematics,2018,37.09
13072,Entity_13072,Mathematics,2024,8.36
13073,Entity_13073,Physics,2019,35.15
13074,Entity_13074,Physics,2021,31.98
13075,Entity_13075,Engineering,2023,66.62
13076,Entity_13076,Mathematics,2012,81.09
13077,Entity_13077,ComputerScience,2017,89.53
13078,Entity_13078,Economics,2020,97.68
13079,Entity_13079,Physics,2022,76.17
13080,Entity_13080,Biology,2020,32.02
13081,Entity_13081,ComputerScience,2019,63.29
13082,Entity_13082,Physics,2011,30.64
13083,Entity_13083,Mathematics,2017,30.24
13084,Entity_13084,Mathematics,2015,15.74
13085,Entity_13085,Physics,2010,79.16
13086,Entity_13086,Engineering,2012,47.88
13087,Entity_13087,Biology,2022,62.67
13088,Entity_13088,Mathematics,2017,21.05
13089,Entity_13089,Economics,2021,77.69
13090,Entity_13090,Physics,2014,95.16
13091,Entity_13091,Physics,2023,73.15
13092,Entity_13092,Engineering,2023,24.96
13093,Entity_13093,Engineering,2024,10.06
13094,Entity_13094,Physics,2021,99.21
13095,Entity_13095,Mathematics,2010,73.94
13096,Entity_13096,Physics,2019,20.83
13097,Entity_13097,Biology,2013,29.67
13098,Entity_13098,ComputerScience,2019,25.8
13099,Entity_13099,Physics,2022,71.94
13100,Entity_13100,Economics,2024,4.84
13101,Entity_13101,Engineering,2023,66.34
13102,Entity_13102,Mathematics,2017,57.6
13103,Entity_13103,Economics,2019,7.05
13104,Entity_13104,ComputerScience,2014,92.58
13105,Entity_13105,Biology,2019,91.4
13106,Entity_13106,ComputerScience,2012,80.25
13107,Entity_13107,Engineering,2013,90.52
13108,Entity_13108,Mathematics,2014,41.26
13109,Entity_13109,ComputerScience,2018,90.1
13110,Entity_13110,ComputerScience,2022,12.27
13111,Entity_13111,Mathematics,2021,96.36
13112,Entity_13112,Physics,2014,80.3
13113,Entity_13113,Engineering,2015,47.83
13114,Entity_13114,Physics,2013,60.48
13115,Entity_13115,Engineering,2019,43.81
13116,Entity_13116,Physics,2024,46.71
13117,Entity_13117,Economics,2016,9.63
13118,Entity_13118,Biology,2013,29.75
13119,Entity_13119,Physics,2011,77.03
13120,Entity_13120,Physics,2010,77.55
13121,Entity_13121,Economics,2011,88.4
13122,Entity_13122,Engineering,2013,50.75
13123,Entity_13123,Physics,2010,10.13
13124,Entity_13124,Economics,2023,31.23
13125,Entity_13125,ComputerScience,2012,62.19
13126,Entity_13126,Economics,2010,56.05
13127,Entity_13127,Engineering,2018,71.43
13128,Entity_13128,Economics,2016,68.07
13129,Entity_13129,Mathematics,2022,36.69
13130,Entity_13130,Physics,2011,82.63
13131,Entity_13131,ComputerScience,2020,58.0
13132,Entity_13132,Economics,2010,51.8
13133,Entity_13133,ComputerScience,2020,22.48
13134,Entity_13134,Mathematics,2016,96.46
13135,Entity_13135,Engineering,2023,69.92
13136,Entity_13136,ComputerScience,2017,95.95
13137,Entity_13137,Physics,2022,43.67
13138,Entity_13138,Engineering,2016,49.42
13139,Entity_13139,Mathematics,2024,71.44
13140,Entity_13140,Engineering,2011,91.22
13141,Entity_13141,ComputerScience,2010,85.97
13142,Entity_13142,Physics,2021,55.24
13143,Entity_13143,Economics,2011,62.22
13144,Entity_13144,Economics,2022,76.51
13145,Entity_13145,Mathematics,2010,32.78
13146,Entity_13146,ComputerScience,2011,24.68
13147,Entity_13147,Physics,2022,16.73
13148,Entity_13148,Physics,2014,95.32
13149,Entity_13149,Mathematics,2019,37.42
13150,Entity_13150,ComputerScience,2017,8.58
13151,Entity_13151,Economics,2017,77.22
13152,Entity_13152,Mathematics,2010,82.81
13153,Entity_13153,Biology,2017,35.33
13154,Entity_13154,Engineering,2012,36.45
13155,Entity_13155,Engineering,2017,16.05
13156,Entity_13156,ComputerScience,2023,38.36
13157,Entity_13157,Engineering,2013,12.65
13158,Entity_13158,ComputerScience,2023,20.39
13159,Entity_13159,Biology,2020,50.88
13160,Entity_13160,ComputerScience,2011,65.58
13161,Entity_13161,Engineering,2021,97.68
13162,Entity_13162,ComputerScience,2015,77.28
13163,Entity_13163,Engineering,2022,44.51
13164,Entity_13164,ComputerScience,2013,76.21
13165,Entity_13165,Economics,2019,38.53
13166,Entity_13166,Physics,2010,43.03
13167,Entity_13167,Biology,2010,2.35
13168,Entity_13168,Economics,2019,28.81
13169,Entity_13169,Economics,2023,83.89
13170,Entity_13170,Biology,2016,68.96
13171,Entity_13171,Physics,2023,71.86
13172,Entity_13172,Physics,2013,69.31
13173,Entity_13173,ComputerScience,2010,49.82
13174,Entity_13174,Engineering,2020,32.51
13175,Entity_13175,ComputerScience,2022,3.62
13176,Entity_13176,Biology,2023,91.39
13177,Entity_13177,Mathematics,2020,5.81
13178,Entity_13178,Biology,2013,25.72
13179,Entity_13179,Physics,2014,22.33
13180,Entity_13180,ComputerScience,2022,75.51
13181,Entity_13181,Mathematics,2024,53.92
13182,Entity_13182,Biology,2014,29.25
13183,Entity_13183,Engineering,2018,69.66
13184,Entity_13184,Economics,2013,62.68
13185,Entity_13185,Engineering,2012,25.1
13186,Entity_13186,Mathematics,2019,73.49
13187,Entity_13187,Economics,2017,19.46
13188,Entity_13188,Economics,2023,89.04
13189,Entity_13189,Economics,2023,69.55
13190,Entity_13190,Engineering,2015,55.49
13191,Entity_13191,Mathematics,2021,28.16
13192,Entity_13192,Mathematics,2023,12.14
13193,Entity_13193,Economics,2022,12.32
13194,Entity_13194,Economics,2016,78.39
13195,Entity_13195,Physics,2024,31.77
13196,Entity_13196,Physics,2022,75.35
13197,Entity_13197,Biology,2017,54.72
13198,Entity_13198,Physics,2018,71.33
13199,Entity_13199,Physics,2016,87.93
13200,Entity_13200,Engineering,2013,15.39
13201,Entity_13201,Physics,2018,2.68
13202,Entity_13202,Mathematics,2021,24.3
13203,Entity_13203,Mathematics,2017,37.05
13204,Entity_13204,Mathematics,2016,42.69
13205,Entity_13205,Mathematics,2018,43.64
13206,Entity_13206,Biology,2021,27.31
13207,Entity_13207,Biology,2013,49.62
13208,Entity_13208,ComputerScience,2012,4.82
13209,Entity_13209,Physics,2011,46.28
13210,Entity_13210,Mathematics,2024,17.7
13211,Entity_13211,Biology,2017,40.56
13212,Entity_13212,ComputerScience,2014,36.48
13213,Entity_13213,Mathematics,2010,51.77
13214,Entity_13214,ComputerScience,2021,77.85
13215,Entity_13215,Mathematics,2022,8.87
13216,Entity_13216,Biology,2012,54.86
13217,Entity_13217,Engineering,2014,71.42
13218,Entity_13218,Engineering,2016,89.27
13219,Entity_13219,ComputerScience,2016,54.36
13220,Entity_13220,ComputerScience,2011,31.38
13221,Entity_13221,ComputerScience,2023,20.63
13222,Entity_13222,Biology,2011,9.84
13223,Entity_13223,Economics,2012,40.57
13224,Entity_13224,Engineering,2010,78.49
13225,Entity_13225,Mathematics,2015,71.22
13226,Entity_13226,Mathematics,2016,97.16
13227,Entity_13227,Mathematics,2012,74.41
13228,Entity_13228,Economics,2013,38.6
13229,Entity_13229,Mathematics,2024,85.08
13230,Entity_13230,Physics,2017,45.76
13231,Entity_13231,Mathematics,2022,3.7
13232,Entity_13232,Mathematics,2024,80.13
13233,Entity_13233,Mathematics,2020,68.91
13234,Entity_13234,Mathematics,2015,84.91
13235,Entity_13235,Mathematics,2020,41.62
13236,Entity_13236,Biology,2010,1.88
13237,Entity_13237,ComputerScience,2023,9.54
13238,Entity_13238,Economics,2016,64.71
13239,Entity_13239,Physics,2012,50.16
13240,Entity_13240,Physics,2013,96.9
13241,Entity_13241,Biology,2022,59.12
13242,Entity_13242,Mathematics,2020,13.45
13243,Entity_13243,ComputerScience,2020,85.87
13244,Entity_13244,Biology,2021,87.36
13245,Entity_13245,Physics,2016,79.99
13246,Entity_13246,Physics,2018,37.4
13247,Entity_13247,ComputerScience,2019,33.16
13248,Entity_13248,Engineering,2020,45.65
13249,Entity_13249,Economics,2013,26.61
13250,Entity_13250,Engineering,2019,57.79
13251,Entity_13251,Biology,2020,91.95
13252,Entity_13252,Mathematics,2010,54.82
13253,Entity_13253,ComputerScience,2013,41.77
13254,Entity_13254,Engineering,2022,26.7
13255,Entity_13255,ComputerScience,2013,28.23
13256,Entity_13256,Economics,2020,25.94
13257,Entity_13257,Mathematics,2013,87.29
13258,Entity_13258,Biology,2023,46.88
13259,Entity_13259,ComputerScience,2021,42.58
13260,Entity_13260,Biology,2024,57.47
13261,Entity_13261,Engineering,2020,58.06
13262,Entity_13262,Engineering,2011,31.18
13263,Entity_13263,Physics,2019,95.51
13264,Entity_13264,Mathematics,2014,61.69
13265,Entity_13265,Biology,2016,58.03
13266,Entity_13266,Mathematics,2012,83.7
13267,Entity_13267,Engineering,2022,69.97
13268,Entity_13268,Engineering,2021,96.95
13269,Entity_13269,Biology,2012,47.99
13270,Entity_13270,Physics,2018,1.77
13271,Entity_13271,ComputerScience,2011,42.08
13272,Entity_13272,Engineering,2024,99.61
13273,Entity_13273,Engineering,2023,7.62
13274,Entity_13274,Biology,2013,27.82
13275,Entity_13275,Biology,2019,66.56
13276,Entity_13276,Mathematics,2021,75.37
13277,Entity_13277,Economics,2012,24.19
13278,Entity_13278,Engineering,2011,81.8
13279,Entity_13279,Engineering,2013,55.53
13280,Entity_13280,Physics,2016,28.57
13281,Entity_13281,Engineering,2018,61.0
13282,Entity_13282,Engineering,2011,69.0
13283,Entity_13283,Engineering,2023,5.57
13284,Entity_13284,ComputerScience,2017,2.26
13285,Entity_13285,Economics,2011,13.42
13286,Entity_13286,Engineering,2019,29.1
13287,Entity_13287,Engineering,2015,45.4
13288,Entity_13288,ComputerScience,2021,74.11
13289,Entity_13289,ComputerScience,2023,27.79
13290,Entity_13290,Economics,2014,56.38
13291,Entity_13291,ComputerScience,2021,92.18
13292,Entity_13292,Mathematics,2012,62.93
13293,Entity_13293,Engineering,2023,89.07
13294,Entity_13294,Physics,2015,71.65
13295,Entity_13295,Physics,2022,99.65
13296,Entity_13296,Economics,2013,64.35
13297,Entity_13297,Biology,2012,67.78
13298,Entity_13298,Biology,2021,36.56
13299,Entity_13299,Biology,2020,49.7
13300,Entity_13300,Economics,2011,66.29
13301,Entity_13301,ComputerScience,2024,14.71
13302,Entity_13302,Mathematics,2016,28.12
13303,Entity_13303,Biology,2021,47.76
13304,Entity_13304,ComputerScience,2015,52.25
13305,Entity_13305,Physics,2024,73.15
13306,Entity_13306,ComputerScience,2023,52.94
13307,Entity_13307,Biology,2010,67.84
13308,Entity_13308,Economics,2022,59.86
13309,Entity_13309,ComputerScience,2024,72.43
13310,Entity_13310,ComputerScience,2017,73.04
13311,Entity_13311,ComputerScience,2011,98.9
13312,Entity_13312,ComputerScience,2011,30.77
13313,Entity_13313,Biology,2014,26.2
13314,Entity_13314,Engineering,2020,9.09
13315,Entity_13315,ComputerScience,2019,85.77
13316,Entity_13316,Physics,2010,76.07
13317,Entity_13317,Biology,2015,80.22
13318,Entity_13318,Physics,2021,76.98
13319,Entity_13319,Biology,2013,96.0
13320,Entity_13320,Engineering,2018,91.81
13321,Entity_13321,Engineering,2022,34.31
13322,Entity_13322,Engineering,2012,24.88
13323,Entity_13323,Engineering,2020,48.8
